GLM_R2,GLM_MAE
0.518714631198868,0.0399239605906071
0.4868720376211881,0.047401449739998346
0.6027837075692705,0.042954724136792154
0.5557608682410802,0.042822622436671946
0.5040902967688158,0.03858644654682903
0.4742365460096269,0.0452879669383161
0.5315014254185376,0.039847557974278074
0.5252529936633561,0.043336211704250026
0.4817521872672162,0.04155414412003718
0.5102079181870361,0.04085634403949974
0.4376735359557672,0.04427274364463605
0.5141966218258509,0.04489317365633283
0.4360658584850426,0.042617549317058134
0.5007585169034353,0.04201658055303396
0.512071518389959,0.041342946727841126
0.3984482188256694,0.04374647900083432
0.5089667839732804,0.042832951839188296
0.4849073687356714,0.044793350680081064
0.4915344247902259,0.04352926563311395
0.47106980964125356,0.04357001285768306
0.5053984550034606,0.04125266739240185
0.41111230356109074,0.04623548818056664
0.49238077888680015,0.04020516640909721
0.3694385317294989,0.039914756661318405
0.5126216319703593,0.04315335028328902
0.42602495807123575,0.041636553911054586
0.5524983880353237,0.04215499703093241
0.3838633925022756,0.04106648708740187
0.5589339789743533,0.040641055230702466
0.508409531592802,0.03978691125203885
0.4888248662745793,0.04207439523663786
0.4468442196434652,0.0430996920714442
0.47380113162301274,0.046214591383700265
0.48988595193327816,0.04149435508983122
0.5448887087166697,0.03780044958454257
0.563166008426252,0.042744352059906524
0.5024503915601698,0.037046249232536535
0.5148980704366253,0.03835240435039967
0.4403361862696777,0.04244823285477839
0.5317863606667979,0.04098101673125117
0.5784326128044763,0.04072537872095059
0.5065244199972956,0.04109976847208357
0.5453803222230911,0.04357575847389818
0.4339318915301666,0.04128897016853341
0.45585586336951633,0.040102139031069836
0.5223959121665325,0.038900411640953904
0.38382478192146063,0.04287272415452605
0.5027771425922986,0.04385463538127504
0.4836879760576192,0.047641920074417816
0.5634675138847262,0.036039379303003126
0.4631758313781337,0.044882763526428254
0.5446418935174585,0.043856554681457154
0.5435422105919198,0.04112407923165675
0.5559786697166302,0.040030664602335564
0.5423104189937459,0.04634680311472699
0.5885554661152734,0.03681680134242425
0.5381591769722492,0.04375515724877903
0.536151005129554,0.04416386628136129
0.48715548038258233,0.04542764629542666
0.563914994835991,0.04374215579488184
0.41705024803400337,0.044994373000607685
0.4933556836747569,0.042753226661229916
0.3838523773495496,0.04311306034650054
0.47432712378578773,0.04501350316910343
0.47560317386677636,0.04575711608086445
0.5528334756362198,0.038916574091191376
0.4568644122753947,0.042962919911176324
0.5219367711385845,0.04347539866604593
0.47137897871289625,0.04153847677332176
0.4845835393794397,0.04519493488303508
0.46150273269719677,0.0460769573542719
0.4687474321229388,0.043063250987616646
0.5088852547954548,0.04583626800715817
0.49707102180079765,0.04569918629071615
0.4787478654272105,0.04718277679258351
0.47516329932654655,0.04728443802558959
0.44369555951711115,0.04016800375417162
0.510701149468882,0.040142574015329606
0.4908286620566415,0.03984859677529509
0.4344973647524554,0.045793993677923146
0.5772152735749946,0.037996807401657576
0.46290566889087476,0.03973793573450933
0.593297232356174,0.04471570245113649
0.4909796385101342,0.04339751622519213
0.4869815422774939,0.04151056089564876
0.546902326632018,0.040719672528954455
0.5147606069224386,0.04586321863678943
0.4352331147301118,0.04093656476486284
0.47558223249751846,0.04472089219445081
0.5795097622791276,0.041480679525666184
0.5369638180625816,0.0447526208230295
0.4723101207252027,0.04215389673796009
0.5232222898731297,0.039336744432986764
0.5723261869862304,0.03855473384651068
0.5609242467855778,0.045846215962413873
0.4414124107150797,0.04091231678980943
0.5195903407723687,0.04562617439985961
0.5715157654278543,0.04049347522401745
0.5541119818588213,0.041482749013426426
0.565567169732105,0.043239341424687217
0.5196536627058916,0.04178121519076648
0.5322418211684938,0.044507242314307575
0.5151676227729082,0.0397122347908301
0.4873759797091882,0.04095893339155964
0.5285070484973035,0.04163160992418551
0.48228567988300514,0.0421525323434341
0.45261467474225403,0.0443392057297963
0.5860864736509587,0.04116472495819923
0.4980218817105327,0.0472749187416506
0.4869399258836328,0.04593710029609574
0.45077958880853175,0.044802164357006034
0.4439535290279766,0.03892683630547654
0.4221987572992995,0.03973029687541486
0.43223430499414955,0.04099868873188153
0.5264026190655203,0.04081527552049412
0.5220891231361081,0.03980787257486482
0.49444553173401673,0.04338673713286534
0.555033805600026,0.0447193400140087
0.631542247464769,0.03937159531959815
0.5265871763186761,0.042606408464843315
0.5209216492631276,0.04125805734917817
0.6366073952340782,0.0431161996582935
0.5027654730478299,0.040223570892487875
0.4602234096547426,0.043777049485352354
0.49048360763521265,0.039822771421374005
0.5402013392105881,0.040971967585556365
0.4721784885500607,0.04373892870722238
0.5875236317480009,0.0446896092901599
0.3748962746874026,0.04470091522887638
0.48192944207326427,0.04343983428307839
0.6015879276763209,0.04284960598747097
0.4111508619364106,0.04073426763792032
0.5960499224263255,0.04172205032327187
0.4323489956537242,0.04302238388201951
0.5073345058836574,0.0407994895876327
0.49836026644438275,0.04191739814855432
0.5356055114468885,0.03933321932977061
0.5523293496058683,0.04382715243495144
0.5522334028703293,0.039858676563769714
0.5658446711963732,0.039767376547726274
0.44741224642927674,0.04515477221703619
0.43685627172682895,0.043954038660651
0.42470774502489395,0.04677896865369354
0.5637847104296733,0.043056986006509215
0.5938639480660606,0.04438103406277977
0.5076116207116229,0.04121434556731119
0.5572526873598913,0.03986153657063
0.51194775617109,0.04742811121597181
0.5162546008593654,0.04378583618615749
0.388930208873138,0.042119945853671806
0.403020736385665,0.044722072033264344
0.5080526220975071,0.045604788594812186
0.40938425275686396,0.0398962438695054
0.503050832334057,0.04292683154831755
0.5777473184502222,0.04742889114230855
0.5432038515444538,0.04160192768381992
0.47752245966599277,0.03891027401263579
0.5033802557871718,0.042452515328316474
0.5257241216240645,0.043038008145970315
0.5564220716826317,0.0441786505734917
0.5549385042125976,0.04400435424676668
0.5494826665792752,0.04015724504378802
0.5603738416224603,0.0392268396900775
0.4710923769572615,0.04521962971870775
0.4802880614630664,0.04381856767297999
0.5112179034494658,0.04240932388895969
0.41185144050313455,0.041021745620701225
0.35371961815230546,0.04402541314993774
0.465809527639326,0.04336838312581972
0.539900583664504,0.04015074229447524
0.4873855749328176,0.043808153254030265
0.499784088584989,0.04222644510824405
0.572111454921551,0.039207024155359295
0.4734070293571147,0.04112853566650459
0.5870200712406173,0.042084814181881765
0.43872215703991,0.040580186662243355
0.4226351893065202,0.04302690145136383
0.4480352989065898,0.044197217796012475
0.45245063208834263,0.04522821774334644
0.47573640653098437,0.03849926187480231
0.5182408383209003,0.04294122529425121
0.5124721739977613,0.04459463633213579
0.4852858545759094,0.039524114411654085
0.527741504132815,0.039718945684518545
0.4809863964439202,0.044869422815677976
0.5490614291615741,0.03978641867991224
0.5409824629173873,0.044224124595142474
0.5907987152764903,0.038268054918958926
0.5051211769991721,0.045985340661432166
0.41731711235267693,0.044944222877081164
0.4976345877008035,0.043607510725604405
0.5900287450728036,0.03710280912758752
0.5044550382666938,0.046157160478076595
0.46079705853270403,0.04406781929355594
0.538103324104682,0.04121333648071259
0.5415981345399169,0.04627485416294371
0.5107075231882806,0.044031342627714985
0.5482036708969501,0.04045939591608777
0.482779424325013,0.03857708096041828
0.58065515114028,0.04021446807862933
0.48507026988045476,0.04590249041903538
0.419729185648244,0.0421460101194959
0.5347743976397914,0.043271164020840934
0.49840184980482816,0.04449637597890924
0.44752508593498475,0.04385449956309935
0.5756886390834403,0.04047369515242867
0.47004270713397434,0.04113305635131024
0.4689975341590256,0.04031961135605477
0.5987419557566837,0.03912979454040536
0.5514834982789211,0.04452013417278006
0.46061392938643553,0.04343765396720221
0.5108341992794451,0.04146177365328247
0.3911749142690431,0.043234469151183626
0.5243479103394061,0.0397908663685697
0.4269511417178866,0.04014840472321097
0.4703493695011875,0.041662247135818994
0.5764631928813673,0.03735230540248682
0.43028179230016717,0.04212756816745274
0.5298267893044483,0.04585460490274943
0.47832421365198097,0.04389505262290169
0.44025261111161296,0.04322568872612559
0.5394094869841958,0.04227726500139828
0.5348152206173851,0.03996701392613283
0.5166063773746704,0.041880750598865576
0.5808089088169557,0.03989007114949058
0.4604126064492734,0.042165105422778945
0.46763295185001164,0.04374493207503027
0.5611381809454535,0.0405209269953188
0.5762413803942632,0.04043213644462659
0.5236256927605658,0.04158323359499113
0.4571752198112175,0.04352934012459564
0.5873316796411637,0.03980826644955163
0.4986439561507796,0.04821247685054375
0.5133613823799771,0.04115332551950484
0.5978228369564804,0.041528219254932094
0.5599710665642281,0.04121610136849329
0.44949796764351346,0.041792238233383516
0.5708403206322651,0.038963864307265166
0.5259008680214095,0.04080979337007712
0.5285544914336153,0.04359397988074599
0.41816144923731025,0.03687332727694042
0.5710223725439338,0.03934576894663098
0.48553343354440676,0.03878951208567002
0.5193990402173088,0.04059116158361802
0.4525821789051188,0.04020394724327835
0.42413358467801865,0.03928289492931676
0.5100493042593767,0.04338064457710708
0.47523980974836755,0.04454199751175589
0.49625271410219796,0.03991208515360656
0.4886111147059878,0.04014397002786272
0.5648087835917593,0.041235936568594374
0.570734190021868,0.04354780942241947
0.5566507546487385,0.044434462896047626
0.5490876861768297,0.040188241969905156
0.6491416707715607,0.03997740911358643
0.4798598530591154,0.04045028762314914
0.47382805369044495,0.045443119282999406
0.4936886171957913,0.041085768332773595
0.4517351946598167,0.03981793888244354
0.6124183069616778,0.039428470118319396
0.5244029084207658,0.04435137051763524
0.4044725644767298,0.04523748976760754
0.5593496674975088,0.04039056664143375
0.5106514987824159,0.043555766159865415
0.47268475412787025,0.045692955992193925
0.5172727938332724,0.041124796163486625
0.4913791318052527,0.043224346180933834
0.5299227590583252,0.046254937267839004
0.5702425064130455,0.04250078930335641
0.5577883833861222,0.0382701757823994
0.5477685896275215,0.04037737193773628
0.4756377038332838,0.041433362031255465
0.6127799859004126,0.0403136846297458
0.5439168885010413,0.040008979645184156
0.43604124398938887,0.044477792113685764
0.4007036787487019,0.04286053016893454
0.4696498409630233,0.04135036707793841
0.4721009877348373,0.045101220934119585
0.4529034358695204,0.039840879253887206
0.48508741175622233,0.04267094727687229
0.4858673351539404,0.04306184387568411
0.4417288147514715,0.04018409619056858
0.5825637767542596,0.04241228597053257
0.5602413397424101,0.03830010420653869
0.3870364915867898,0.047298593042849946
0.5373061366971108,0.03831498585770693
0.4389309663227361,0.04148571338184979
0.45093401027281677,0.0457163147321545
0.525383179731672,0.04382717660523465
0.5488226079618309,0.04535824553144419
0.43783661207880886,0.04100884897747697
0.44235196274536964,0.04480967734221391
0.5968038079978445,0.040329181878772054
0.5184707321305961,0.0440097152441041
0.5212095310735743,0.04251828816315721
0.41194271240278824,0.045663150801291214
0.4184304898881253,0.04039959465994063
0.5303662957339371,0.04406923737918814
0.520260101541525,0.04700359211216225
0.563445417264402,0.039861144983479
0.44635948287845517,0.04105104317360368
0.4515538263506417,0.04207209584860446
0.5007784520278271,0.041685267406977394
0.563552759070897,0.03882922426038101
0.4743477815241285,0.04664295997708985
0.3641661386785164,0.04223115251799881
0.5941312064472485,0.04380406518595769
0.6612479381476094,0.037933930086106474
0.5149178660889149,0.04155205477770939
0.5013221699091227,0.03937086028512485
0.5748598383830531,0.04262712705156026
0.5794318522528555,0.04219214346725435
0.478633891746021,0.04492846064973057
0.6129366512862323,0.038529481580492485
0.5125292614824364,0.04332183725300703
0.44548900471566466,0.04597728555217459
0.43914659911170045,0.04122017580087381
0.4525988006847769,0.042551029674474224
0.4497014095153831,0.042403279246505984
0.4717688322584918,0.041163884867271745
0.48644424135270836,0.040389001419814004
0.4977692955910738,0.04373623294481503
0.5169572737973058,0.04499898882937769
0.4994637679054632,0.041890235592043974
0.4478152662613978,0.040404671819978435
0.4468809542947825,0.043451674009405056
0.5487197902475524,0.044187273089695916
0.40465032242800864,0.044781767193959536
0.49144079771173277,0.04254468106623224
0.5314133104080139,0.045292813098270664
0.4764175297695305,0.0433059437882817
0.47424154288541864,0.04313825698534109
0.5538589414923446,0.04357089598992361
0.5861562077218114,0.04254543069366614
0.4095232153648564,0.03953130811326159
0.4965543017842843,0.04754195670221158
0.4440022853056861,0.040782696714498856
0.536243079900736,0.04249273806017861
0.45559670009805375,0.040735349207583677
0.524671032841651,0.04058410472033731
0.4780659666855489,0.0420132216324668
0.5622533728654875,0.043535491064036834
0.3685900371442474,0.04389218337748029
0.5790193429240306,0.039466104411528584
0.41739013368421074,0.0416773566354377
0.4811161336002642,0.043904293841885884
0.5968339484886723,0.044528438447071425
0.5027239713667192,0.03973578849700065
0.5080619996806167,0.043358192819112316
0.5103481272212186,0.0413333242894555
0.6123475238096687,0.043473605136416724
0.49119553081356476,0.04227991539773113
0.4212723965307024,0.047309878547674475
0.5740022670549642,0.04211427382013735
0.49954388982016984,0.04409284823200526
0.4403249500673605,0.042590492884710826
0.47266994711203064,0.04972069231818949
0.4789608012978038,0.04174928834230139
0.39910511057732123,0.045116699021034525
0.4045576613217223,0.04400598288263886
0.4334376664467958,0.0455699069913984
0.5117691566290152,0.044461524873819255
0.5029984506980825,0.045429335004282076
0.5582487500381791,0.04153486045303229
0.4227533370075021,0.04260062488743437
0.5026015312780009,0.042333208053742626
0.584350709049838,0.038956692300035595
0.4785698733320226,0.04419833268491766
0.5238018137763684,0.04536828804653772
0.46993727232301324,0.04383115471636639
0.43000534570425447,0.04430841520555119
0.4600706417845895,0.045601006663193486
0.4927195894411032,0.04512521848715403
0.47582179998192964,0.04531442854735842
0.500726018606567,0.04090769228073958
0.5651192824762318,0.040768601165231934
0.599789697836836,0.042117125685487415
0.5367285478939358,0.044602892776805965
0.43938610733178596,0.04125843162678425
0.5407450277378154,0.03787566936469088
0.4903660491301475,0.04057013317918978
0.5104667153131857,0.04318242593077534
0.5313545219712683,0.04304967613650906
0.5553130427868682,0.04396181599347122
0.40894700694453656,0.047493164655859135
0.47985720267604476,0.041434198305543145
0.5183459808201138,0.03948897561273996
0.47757623857761194,0.04736727029584147
0.5995488852382441,0.03944819000500517
0.4593225435937749,0.045939504949188185
0.4241723178181305,0.043812544513777314
0.5509219643456327,0.041704961898507704
0.4511908667607487,0.04564437646188018
0.5442591461584904,0.04070847986438306
0.4628534362610106,0.041527941007942264
0.5000383732200344,0.0444614137325624
0.5163632515509508,0.040460600056649323
0.5144838944940776,0.043261782455117234
0.5655606494603708,0.03938279676943051
0.5499105947821425,0.04397384104218944
0.5372853532349259,0.04043188571587383
0.5371119523735478,0.041312209480179635
0.47515870284066536,0.042084684043222326
0.5017289878826259,0.042778293978416294
0.47489616303737847,0.04339488981293758
0.5386532007729254,0.042966959078099554
0.38730193671214,0.04434205127497814
0.5134979169434526,0.043236226328248036
0.5273147173549907,0.044994092757493595
0.46941122118326056,0.04450288651203974
0.532715745650758,0.04317556992688867
0.5045236930161142,0.04340804976801647
0.4529563634344215,0.04073910323676912
0.49386515702116257,0.04355180236872344
0.47494546504739765,0.0434849533208618
0.5422390790116685,0.04374433950036016
0.5139440586556246,0.04425172586841448
0.523630128415109,0.04436261463409417
0.35374074534236993,0.0458705273013195
0.6401019753759163,0.043659458933159756
0.5541059949291858,0.04186426197006774
0.42466922449316846,0.042562141076973606
0.42410914109339337,0.044662702797889635
0.6111510448122615,0.04163092028356015
0.39182019071029806,0.04387781492991334
0.41085716918828313,0.038605088270926576
0.5150670609072074,0.0427199046408603
0.5162115097511953,0.04062684336551288
0.4435185460773255,0.04808402525803279
0.5452723144030441,0.04286044726577279
0.5234687159798755,0.04341435103279264
0.42835747305229877,0.04400929671737888
0.4813588729018876,0.04107605749781102
0.5126116738102928,0.04303587608326124
0.490573952392437,0.043475399826707034
0.475097857542326,0.042530438073736715
0.5338000087531458,0.04152758613692886
0.5335509309766617,0.04119824575801919
0.4865414432682972,0.04399286777373486
0.426483461458833,0.04381807823048951
0.4160375498350156,0.04134737537880611
0.4956683069525764,0.04316639238092801
0.5725617732843518,0.04204797190252894
0.550554754627428,0.039194774308312814
0.4030918998238465,0.04490404068788097
0.49288891984907196,0.04129978442866639
0.5452443703162797,0.041003859581109914
0.5775120964098127,0.04261146449351462
0.6133355124776304,0.044295012894303015
0.49066350995580443,0.040332114622969796
0.4880204106631023,0.04072152425622154
0.5635342662290252,0.04114966404278901
0.4875516084016349,0.043611918128910875
0.5007428313407779,0.04387385955952513
0.5341935737803502,0.039480531418971516
0.4111839608114209,0.04516376707831937
0.44874085285635645,0.04121930846437971
0.4680864456541987,0.045775807472555094
0.49777351477099807,0.04338150789977769
0.4806333120159308,0.042655926954514034
0.5259149712822747,0.04388031031623503
0.38921596832088245,0.04264623210199011
0.5012402732080607,0.04173363744590092
0.5073860500280492,0.04309908038735078
0.42311963292948523,0.039211130332119364
0.44282787830211523,0.040682230734701355
0.5002617253074445,0.0431399352783888
0.5573127565494009,0.04231751181721988
0.5677420807418727,0.03972397261544803
0.4960195862758101,0.04231608371004527
0.48397684928349927,0.04041538025032841
0.46388883051691876,0.040507947143818494
0.5489707050187943,0.04114214531672875
0.6286594665908186,0.042464698925454895
0.4890809629594591,0.04301021192089444
0.5770434736097115,0.04296421978721154
0.546490601898266,0.039513820435188744
0.48527488166322336,0.041056701025502344
0.5371160422754258,0.04118285726959857
0.4760892565683576,0.04567136946181609
0.4940390982502807,0.039159164801616665
0.5038742549657009,0.042741349589639405
0.4196348538244375,0.04280862074908145
0.4598914350090347,0.04333956104437308
0.4700903155264589,0.048152569893101474
0.5268689457732275,0.04236648123217457
0.47565752839732295,0.04323651751622842
0.48464459646407587,0.04665792594547948
0.5200329293162974,0.040296373706557
0.4112246787330721,0.04048989956257287
0.48350741666494185,0.04479584647313338
0.5788871289381927,0.04225698121063533
0.5540794241548269,0.04449589844970703
0.4948530711183316,0.045181075992452205
0.4891375770133829,0.04503832430846473
0.4801840302310719,0.04391449217261111
0.5699948611754301,0.042436509799936586
0.5001003268065427,0.04104065790377554
0.567575182385655,0.04165889924686769
0.5075379060208778,0.045793902241132285
0.45962704712607577,0.04286213195593744
0.5402424417470619,0.04030598897953235
0.5942179882725397,0.04097072202957086
0.5095996963208597,0.04299845115995047
0.3724744080627442,0.04316391273346757
0.5019166201300802,0.04366518147510412
0.5736921243773299,0.04323759873699726
0.5482148671576071,0.04269830260235977
0.46781229301194116,0.04287580494333504
0.5195525936364906,0.04306106545987448
0.47691528106009484,0.039766357313443274
0.4870878856383317,0.04091489487674671
0.5186152675442894,0.044840308197591605
0.3954471186591369,0.04649357472027897
0.48273221951250067,0.04203751994296136
0.522035208138695,0.04226736003944556
0.5355422679833234,0.04267049469073182
0.4807183328255803,0.04217287914856976
0.44413457246492405,0.045552271407956424
0.42175788430343175,0.041624620655871844
0.4955098675326459,0.040893070847750124
0.5158581703586267,0.041013703735573316
0.5175945828700799,0.04481385422511756
0.47733750961640853,0.04247378942149436
0.47045795201376406,0.041334321380197485
0.5373015943826215,0.0423711863041923
0.5861311331195583,0.0424159033082313
0.5146212945554678,0.04189611547569905
0.46865493528262453,0.04526817686008596
0.5453886074071824,0.041702143152017375
0.49486929424628473,0.04008267313350075
0.48751628634067984,0.04318573562278932
0.4968181502491,0.04087430621411661
0.5285067260664419,0.04160735484451443
0.5522258853839805,0.042095034711712324
0.48278453609410066,0.045686467543201395
0.4174799037254834,0.04242919920603008
0.43740556723347607,0.03833924215122069
0.5515181246289182,0.038757188403028914
0.4265615886171082,0.04416356148156705
0.4290508408318589,0.047191259536063734
0.48070054619454516,0.04622936087142832
0.5211229368391784,0.045100951706397004
0.5226491926910491,0.04343849157187399
0.5459388098536191,0.042448030626104825
0.4656046184135972,0.04233509624851255
0.49135166732177127,0.040629230923231584
0.4644215468621791,0.044548219505928285
0.5290659371908949,0.0420723084801108
0.48215417373357217,0.040747066184992145
0.536528697997408,0.04203808093159029
0.4125988777195475,0.0439738516572441
0.44901054410821667,0.04233552666348453
0.4904601348389734,0.0451999776740471
0.4836494580368632,0.044884311376504823
0.44569507435793865,0.043702799795698195
0.582732156609622,0.04151430042879218
0.5137987936682059,0.04271449044486962
0.5139738188990097,0.04241833560349966
0.36201983518216085,0.049022826991778325
0.5878265679690834,0.04042499213906866
0.4224951846279617,0.04558742451757076
0.5098298087630196,0.043797181583664885
0.41161783940965374,0.04064509245758359
0.461644436020479,0.04131729180697174
0.39876704983352196,0.03860743321350597
0.5664706139066871,0.04061845473078356
0.5427939230460715,0.040486725250174375
0.5229724918751525,0.04135259296434686
0.47527517448303386,0.04137925461530055
0.5956801148707358,0.037519585116281264
0.49326578953034994,0.04255826313849619
0.5060798392730556,0.04474702315643524
0.4138202556861951,0.04462960232134315
0.45840158647530244,0.04172958082820457
0.4030831803441028,0.04725468572475168
0.41243315499109434,0.04386119982904978
0.4843738282911242,0.042587063370999705
0.46020050079815145,0.04357562962921587
0.47315755470786236,0.04235090967253038
0.4799796395793761,0.04389940945988725
0.46651165546736084,0.0438922791108002
0.5850875454500981,0.04091791224682664
0.4976179724843492,0.041166619361297535
0.4025695578705671,0.042818612452462546
0.5390160943812462,0.041246043765065486
0.5666357740881371,0.04293546574766154
0.4947772812091024,0.045526768887661107
0.5203017846388233,0.04520713539676966
0.4128615042218271,0.04142494321303282
0.4741804961193091,0.04650068976333602
0.6167568577160905,0.04198201249967897
0.41037455163165615,0.04292653402049605
0.5876720045380263,0.041579553845730935
0.49420088127483214,0.04466636178970792
0.5748521318300369,0.04457962380332741
0.4963884409537437,0.04258460679253911
0.5644865493365961,0.03883002208487398
0.4920703259121118,0.04139219213916705
0.5065422528887544,0.04183380708449588
0.5880518874727363,0.03912365504876831
0.43780351873415635,0.04415692397955469
0.44186317369678957,0.04167974339140858
0.4437520889948671,0.042911834501538355
0.5339443003641894,0.044186348134499315
0.4754332658528985,0.0463460816685777
0.46638060813282106,0.040181413129243906
0.4660963650146275,0.04534843637558609
0.4708908673806626,0.040798542840814224
0.5926237834453085,0.042854363004333915
0.5282631001048633,0.043467826141493394
0.5635171087179626,0.03912886452837237
0.4252738076850613,0.043695625936832225
0.5522466831770407,0.04178805945172375
0.5893989599988128,0.03721803193434278
0.5256955811687888,0.04179864623574833
0.5246614084481983,0.04244396594415422
0.48720630868876624,0.042697572236480186
0.4802444258623054,0.03961925489242368
0.4959265305224376,0.042800678123273504
0.5744977554541586,0.04094732991580321
0.4858058152089547,0.04223183835730353
0.596155155676519,0.040493711745123694
0.45579741445502625,0.04367432783594384
0.4494853594153416,0.043436203264112565
0.5613175817769486,0.0415063430341192
0.4297252497361246,0.04329294837909289
0.5106047164791617,0.04330991448591278
0.48499018147697487,0.03858858655786093
0.578579089213339,0.03983415716813268
0.5398035726965249,0.04728330140221025
0.5075775160073868,0.04288570851339665
0.4203736506554018,0.044518789684361085
0.564948122741676,0.04394511321252119
0.4475329219536448,0.0409978175592789
0.6006200904868314,0.03939937854533189
0.4967674989105854,0.04529015432019691
0.5637580060922098,0.03931553128982742
0.4218157901583583,0.04212012819668355
0.43682050214895374,0.040117252413422635
0.5042244857311609,0.044034004627939764
0.42605160707657413,0.045390726384258624
0.5070493092858719,0.0437894765238392
0.5695121619387897,0.042561696635350234
0.4051900987543923,0.044834742055368096
0.5192731322715951,0.04486580429819083
0.4436957734324449,0.04202519262128188
0.502665132790105,0.04124254225765388
0.5017251533519407,0.03865208864759914
0.5577785652849694,0.04431061144729129
0.5237577730524751,0.044915702240129723
0.46116808223352534,0.044634208890233264
0.4680722549974124,0.04081252667663541
0.44476186343932117,0.042713379422371044
0.5430628253045602,0.04002564840272408
0.4370259413386101,0.04447551163635745
0.5382433423517166,0.040557112767005146
0.4878357830551979,0.040159433269405395
0.5043859115100755,0.04454358248071966
0.4940960671547896,0.04789023620947109
0.5729039651700342,0.04051042134604916
0.5355413122835052,0.042517797628854
0.36444621824496554,0.04449396368026679
0.5523903201469892,0.0406112338983478
0.485399116273728,0.04181332489498729
0.5386453902843785,0.04418054529264756
0.46467362295195613,0.04305658548714488
0.5010685656124902,0.04378422071988304
0.5158494596542507,0.04424065694302928
0.42661874693837454,0.04334401204534031
0.5516663155716498,0.0456444038216688
0.5742115287276229,0.04168123731328599
0.5106715039827541,0.0424984938130647
0.527874140986819,0.043443456441625325
0.41979364444164713,0.04477979324056484
0.5694714382542098,0.04098543686677132
0.5219007096433789,0.04382647671010889
0.4650307586388829,0.0431456728927782
0.4914978198761396,0.040807945335076645
0.410927923143574,0.04126487881802964
0.4854237924577735,0.041884600373108496
0.48556949936858074,0.04430657751806634
0.45040688146584906,0.044072998940512136
0.43022078806736375,0.03988560066432141
0.5202264306051718,0.0408330512103591
0.5649448771530858,0.04145866137095648
0.42559733307597214,0.046643194848539286
0.501225883910874,0.04408587282014489
0.49713199049083234,0.04204654018310153
0.45051345843287044,0.04496955086240431
0.5215372666336615,0.04213148488168764
0.3691912570025357,0.05048603073186127
0.5023965351741467,0.0411925439366975
0.4407563990832634,0.04323355646160953
0.3802873010989951,0.04529994842807333
0.5260949255732713,0.04106012627797034
0.4875139869190627,0.04344314701696615
0.5189915987861213,0.03988489662760873
0.5807627322532009,0.042935054363010414
0.5151413806604201,0.04636946289929585
0.4367294023245893,0.047503103933374195
0.4114211533267411,0.03937893303875233
